mass	mf
701.5723	C40H80NO6P
701.58054	C40H79NO8
702.28874	C36H46O14
702.29816	C32H46N8O6S2
702.3566	C40H55NaO7S
702.51993	C39H75O8P
702.53755	C50H70O2
702.54343	C43H74O7
702.56754	C39H79N2O6P
702.61619	C45H82O5
703.22332	C33H41N3O10S2
703.25616	C29H37N9O12
703.42952	C39H61NO10
703.44241	C36H66NO10P
703.45065	C36H65NO12
703.51518	C38H74NO8P
703.55156	C39H78NO7P
704.23929	C35H38Cl2N8O4
704.38973	C38H52N6O7
704.39375	C43H52N4O5
704.41354	C39H60O11
704.53558	C39H77O8P
704.57433	C47H76O4
704.58319	C39H81N2O6P
704.63184	C45H84O5
704.6471	C49H84O2
704.74099	C48H96O2
705.26459	C35H39N5O11
705.35936	C35H55N5O6S2
705.39354	C34H59NO14
705.45806	C36H68NO10P
705.53083	C38H76NO8P
705.56721	C39H80NO7P
705.60359	C40H84NO6P
706.23422	C32H42N4O10S2
706.47846	C37H71O10P
706.64749	C45H86O5
706.66275	C49H86O2
707.2484	C26H45NO21
707.29887	C36H45N5O8S
707.3728	C33H57NO15
707.37816	C39H53N3O9
707.45258	C39H66NO8P
707.47371	C36H70NO10P
707.53359	C41H73NO8
707.54648	C38H78NO8P
708.10543	C20H26N10O15P2
708.21664	C35H36N2O14
708.22067	C40H36O12
708.26292	C34H44O16
708.3999	C41H52N6O5
708.47635	C37H73O8PS
708.66314	C45H88O5
708.67839	C49H88O2
709.46823	C39H68NO8P
710.13112	C34H30FeN4O10
710.13304	C30H30O20
710.18448	C34H36Cl2N6O5S
710.30977	C35H46N6O8S
710.34144	C38H50N2O11
710.48863	C40H71O8P
710.58489	C46H78O5
711.05913	C18H28N5O19P3
711.1865	C36H36CoN4O8
711.29041	C38H41N5O9
711.33017	C36H49N5O8S
711.43224	C34H66NO12P
711.48388	C39H70NO8P
711.60127	C42H81NO7
711.67404	C44H89NO5
712.14869	C30H32O20
712.1963	C30H36N2O18
712.25292	C31H39F7N4O5S
712.27309	C37H44O14
712.32408	C34H52N2O12S
712.36699	C36H56O14
712.41626	C34H65O13P
712.47026	C46H64O6
712.49273	C44H64N4O4
712.50665	C47H68O5
712.54303	C48H72O4
712.57941	C49H76O3
712.60054	C46H80O5
713.26367	C23H47N5O18S
713.34245	C39H47N5O8
713.42598	C40H63N3O4S2
713.49953	C39H72NO8P
713.53591	C40H76NO7P
714.23551	C32H52Br2N4O4
714.28874	C37H46O14
714.37274	C38H54N2O11
714.39789	C40H58O11
714.48591	C46H66O6
714.51993	C40H75O8P
714.5223	C47H70O5
714.60094	C42H82O8
714.61619	C46H82O5
715.04817	C24H24N5O15P3
715.17278	C21H35N9O15P2
715.39633	C28H57N7O14
715.51518	C39H74NO8P
715.55156	C40H78NO7P
716.13773	C36H28O16
716.21991	C34H36N8O6S2
716.26599	C36H41ClN8O4S
716.33587	C40H53NaO8S
716.35737	C43H48N4O6
716.37716	C39H56O12
716.50156	C46H68O6
716.51445	C43H73O6P
716.53795	C47H72O5
716.5532	C51H72O2
716.63184	C46H84O5
717.00999	C19H25N7O14P2Se
717.27181	C30H39N9O12
717.44517	C40H63NO10
717.4663	C37H67NO12
717.49616	C37H71N3O8S
717.53083	C39H76NO8P
717.56721	C40H80NO7P
717.98228	C16H17N8O19P3
718.29087	C30H46N4O16
718.29422	C40H39F5N4O3
718.30025	C41H42N4O8
718.34588	C32H54N4O12S
718.35508	C35H46N10O7
718.37302	C43H50N4O6
718.47846	C38H71O10P
718.5536	C47H74O5
718.64749	C46H86O5
719.00434	C15H25N5O20P4
719.13533	C24H31N7O15P2
719.44557	C36H65NO13
719.47371	C37H70NO10P
719.54648	C39H78NO8P
719.58286	C40H82NO7P
719.61924	C41H86NO6P
719.977	C21H30Br2N4O10S2
720.26292	C35H44O16
720.31274	C37H48N6O5S2
720.38867	C43H52N4O6
720.40327	C39H56N6O5S
720.47298	C41H69O8P
720.49411	C38H73O10P
720.56924	C47H76O5
720.66314	C46H88O5
721.28872	C27H47N9O10S2
721.38845	C34H59NO15
721.50461	C41H72NO7P
722.1471	C24H36N8O10P2S2
722.23903	C30H46N2O14S2
722.25744	C38H42O14
722.40029	C38H54N6O8
722.42411	C39H62O12
722.444	C40H68O7P2
722.44523	C36H66O14
722.50976	C38H75O10P
722.58489	C47H78O5
722.67879	C46H90O5
723.21386	C34H36F3NO13
723.30437	C27H49N9O10S2
723.30502	C35H45N7O8S
723.45911	C36H69NO11S
723.48388	C40H70NO8P
723.52026	C41H74NO7P
723.5285	C41H73NO9
724.02891	C28H32Cl2O10P2S2
724.06483	C20H26N10O12P2S2
724.22145	C33H40O18
724.3306	C36H52O15
724.43975	C39H64O12
724.47614	C40H68O11
724.50428	C41H73O8P
724.60054	C47H80O5
725.07915	C30H27FeN3O15
725.49953	C40H72NO8P
725.53591	C41H76NO7P
725.5723	C42H80NO6P
725.58054	C42H79NO8
726.07603	C23H28GdN3Na2O11
726.17557	C30H34N2O19
726.19082	C34H34N2O16
726.22272	C30H46O16S2
726.35161	C42H50N2O9
726.39837	C37H55ClN8O5
726.55868	C49H74O4
726.61619	C47H82O5
727.21906	C21H43N7O17P2
727.41427	C37H61NO13
727.44241	C38H66NO10P
727.51518	C40H74NO8P
727.55156	C41H78NO7P
727.58794	C42H82NO6P
727.59619	C42H81NO8
728.25138	C41H37ClN6O5
728.41354	C41H60O11
728.49919	C40H73O9P
728.50156	C47H68O6
728.58319	C41H81N2O6P
728.63184	C47H84O5
729.17744	C32H35N5O11S2
729.44651	C42H59N5O6
729.45806	C38H68NO10P
729.5097	C43H72NO6P
729.53083	C40H76NO8P
729.56721	C41H80NO7P
729.60359	C42H84NO6P
729.61184	C42H83NO8
730.27847	C37H42N6O8S
730.29196	C35H60Br2N2O4
730.41933	C28H62N10O8S2
730.46289	C38H62N6O8
730.48083	C46H66O7
730.58998	C49H78O4
730.59884	C41H83N2O6P
730.64749	C47H86O5
730.74688	C15H12I3NO7S
730.81225	C15H16I3N3O7
731.25107	C30H37N9O13
731.33909	C36H45N9O8
731.45258	C41H66NO8P
731.46082	C41H65NO10
731.47371	C38H70NO10P
731.52535	C43H74NO6P
731.54648	C40H78NO8P
731.56008	C46H73N3O4
731.58286	C41H82NO7P
731.61924	C42H86NO6P
732.40846	C40H60O12
732.61449	C41H85N2O6P
732.63964	C43H89O6P
732.66314	C47H88O5
732.77229	C50H100O2
733.46122	C37H67NO13
733.46823	C41H68NO8P
733.48936	C38H72NO10P
733.56213	C40H80NO8P
733.59851	C41H84NO7P
733.63489	C42H88NO6P
734.46049	C41H66O11
734.50976	C39H75O10P
734.67879	C47H90O5
734.69404	C51H90O2
734.88396	C21H24I3NO4
735.14313	C21H36N7O16P3
735.23744	C34H41NO17
735.25539	C40H38F5N3O3S
735.48388	C41H70NO8P
735.50501	C38H74NO10P
735.60127	C44H81NO7
736.11252	C24H36N2O18S3
736.24207	C44H36N2O9
736.33106	C44H50Cl2N4O2
736.33194	C38H48N4O11
736.41594	C39H56N6O8
736.43975	C40H64O12
736.50765	C39H77O8PS
736.52375	C41H72N2O9
736.55527	C39H81N2O6PS
736.69444	C47H92O5
736.70969	C51H92O2
737.01509	C10H19N5O10W2
737.25608	C33H44N3O14P
737.49953	C41H72NO8P
737.53591	C42H76NO7P
738.0441	C20H24N10O13P2S2
738.63145	C52H82O2
738.87518	C26H19Br2N3O7S3
739.51518	C41H74NO8P
739.55156	C42H78NO7P
739.82771	C6H19O27P7
740.17411	C39H32O15
740.19524	C36H36O17
740.21637	C33H40O19
740.43467	C39H64O13
741.2916	C28H47N5O18
741.53083	C41H76NO8P
741.56721	C42H80NO7P
741.57545	C42H79NO9
742.19563	C32H38O20
742.23202	C33H42O19
742.24861	C38H38N4O12
742.2684	C34H46O18
742.32868	C34H54Cl4N10
742.32946	C35H50N8O6S2
742.3455	C36H51N6O9P
742.42919	C42H62O11
742.47846	C40H71O10P
742.50196	C44H70O9
742.51721	C48H70O6
743.07545	C21H28N7O17P3
743.21397	C21H43N7O18P2
743.25369	C27H45FeN9O12
743.40918	C37H61NO14
743.48195	C39H69NO12
743.48731	C45H65N3O6
743.48896	C43H70NO7P
743.54648	C41H78NO8P
743.55472	C41H77NO10
743.58286	C42H82NO7P
743.62749	C43H85NO8
744.05947	C21H27N6O18P3
744.1383	C40H35Cl3N2O4S
744.20363	C41H36ClF3N2O4S
744.46009	C46H64O8
744.49411	C40H73O10P
745.0911	C21H30N7O17P3
745.47647	C42H67NO10
745.50461	C43H72NO7P
745.56213	C41H80NO8P
745.59851	C42H84NO7P
746.11757	C39H33Cl3N2O5S
746.14829	C37H30O17
746.26465	C34H42N4O15
746.31716	C40H50N4O6S2
746.34144	C41H50N2O11
746.42411	C41H62O12
746.47574	C46H66O8
746.49687	C43H70O10
746.50976	C40H75O10P
746.51213	C47H70O7
747.16663	C26H35N7O15P2
747.44048	C37H65NO14
747.47687	C38H69NO13
747.52026	C43H74NO7P
747.57777	C41H82NO8P
747.61416	C42H86NO7P
747.66016	C14H8I4O4
748.25062	C40H32N10O6
748.27494	C28H48N2O21
748.2803	C34H44N4O15
748.28117	C35H48N4O10S2
748.39348	C42H56N2O10
748.40337	C40H60O13
748.41594	C40H56N6O8
748.43975	C41H64O12
748.50428	C43H73O8P
748.5085	C38H72N2O12
748.51252	C43H72O10
748.52541	C40H77O10P
748.6158	C53H80O2
749.20938	C33H44BrN5O8S
749.49953	C42H72NO8P
749.53591	C43H76NO7P
749.55539	C42H75N3O8
749.81893	C20H8Br2HgNa2O6
750.13981	C23H36N4O20P2
750.25304	C32H42N6O13S
750.4554	C41H66O12
750.49179	C42H70O11
750.52817	C43H74O10
750.54106	C40H79O10P
750.59506	C52H78O3
750.61619	C49H82O5
751.4518	C37H66FNO13
751.49041	C38H73NO11S
751.51518	C42H74NO8P
751.55156	C43H78NO7P
752.20544	C30H37N6O15P
752.54382	C43H76O10
752.63184	C49H84O5
753.29964	C39H47NO14
753.33602	C40H51NO13
753.41013	C43H55N5O7
753.41687	C37H63N5O7S2
753.45806	C40H68NO10P
753.53083	C42H76NO8P
753.56721	C43H80NO7P
753.60359	C44H84NO6P
754.20201	C23H42GdN5O13
754.32004	C40H50O14
754.41394	C39H62O14
754.45032	C40H66O13
754.45496	C37H72O11P2
754.55947	C43H78O10
754.64749	C49H86O5
755.31529	C39H49NO14
755.42763	C31H61N7O14
755.47371	C40H70NO10P
755.54648	C42H78NO8P
755.58286	C43H82NO7P
755.62749	C44H85NO8
756.08193	C20H27N10O16P3
756.19016	C36H36O18
756.21128	C33H40O20
756.24767	C34H44O19
756.34511	C36H52N8O6S2
756.417	C37H56N8O9
756.57512	C43H80O10
756.66314	C49H88O5
757.00725	C22H27MnN4Na3O14P2
757.37203	C38H55N5O9S
757.42483	C38H63NO14
757.46823	C43H68NO8P
757.48936	C40H72NO10P
757.541	C45H76NO6P
757.56213	C42H80NO8P
757.59851	C43H84NO7P
757.63489	C44H88NO6P
757.64313	C44H87NO8
757.69477	C49H91NO4
758.2345	C41H38N6O5S2
758.27589	C34H42N6O14
758.51213	C48H70O7
758.63014	C43H87N2O6P
758.67879	C49H90O5
759.05261	C21H28N7O16P3S
759.07037	C21H28N7O18P3
759.16663	C27H35N7O15P2
759.48388	C43H70NO8P
759.50501	C40H74NO10P
759.55665	C45H78NO6P
759.57777	C42H82NO8P
759.61416	C43H86NO7P
760.28835	C45H44O11
760.29556	C39H44N4O12
760.43975	C42H64O12
760.50428	C44H73O8P
760.59817	C43H85O8P
760.64579	C43H89N2O6P
760.69444	C49H92O5
760.80359	C52H104O2
761.20961	C40H41FeN4O6S
761.26182	C39H43N3O11S
761.35419	C29H55N5O18
761.49953	C43H72NO8P
761.52066	C40H76NO10P
761.59342	C42H84NO8P
761.62981	C43H88NO7P
761.66619	C44H92NO6P
762.25957	C34H42N4O16
762.27078	C44H43ClN2O8
762.29816	C37H46N8O6S2
762.48777	C38H70N2O13
762.71009	C49H94O5
763.10166	C21H32N7O18P3
763.39901	C36H61NO16
763.51518	C43H74NO8P
763.53631	C40H78NO10P
763.55156	C44H78NO7P
764.02714	C17H24N10O17P4
764.21637	C35H40O19
764.35334	C42H48N6O8
764.43467	C41H64O13
764.4558	C38H68O15
764.50744	C43H72O11
764.57433	C52H76O4
764.72574	C49H96O5
765.2919	C25H44N13O13P
765.42002	C42H59N3O10
765.53083	C43H76NO8P
765.56721	C44H80NO7P
766.16483	C32H38N4O12S3
766.23051	C34H42MgN6O9S2
766.37236	C39H54N6O8S
766.45032	C41H66O13
766.46155	C40H66N2O12
766.46963	C44H70CaO8
766.47846	C42H71O10P
766.69913	C55H90O
766.9952	C17H27N3O23P2S2
767.1152	C21H36N7O16P3S
767.33123	C37H49N7O9S
767.38569	C35H62NO15P
767.4806	C38H61N11O6
767.54648	C43H78NO8P
767.58286	C44H82NO7P
767.61924	C45H86NO6P
768.11249	C36H30Cl2N2O13
768.38464	C42H52N6O8
768.39052	C35H56N6O13
768.46597	C41H68O13
768.49411	C42H73O10P
769.33094	C40H51NO14
769.42483	C39H63NO14
769.44009	C43H63NO11
769.56213	C43H80NO8P
769.59851	C44H84NO7P
770.07982	C21H29N10O14P3S
770.24078	C28H44FeN9O13
770.26686	C38H42N8O6S2
770.2948	C37H52Cl2N2O11
770.50976	C42H75O10P
771.41667	C38H57N7O10
771.44048	C39H65NO14
771.52026	C45H74NO7P
771.53652	C39H83NO7P2S
771.55665	C46H78NO6P
771.57777	C43H82NO8P
771.61416	C44H86NO7P
771.81829	C6H10Hg2I2O2
772.07685	C20H27N10O17P3
772.18507	C36H36O19
772.2062	C33H40O21
772.3306	C40H52O15
772.44563	C36H68O17
772.49139	C48H68O8
772.52541	C42H77O10P
773.00714	C29H20ClN7O11S3
773.0149	C18H27N5O21P4
773.17929	C29H36N5O18P
773.45747	C40H63N5O10
773.49953	C44H72NO8P
773.53591	C45H76NO7P
773.5723	C46H80NO6P
773.59342	C43H84NO8P
773.62981	C44H88NO7P
774.2473	C30H43N6O16P
774.27731	C43H47N2NaO6S2
774.34107	C40H50N6O8S
774.40644	C40H54N8O8
774.47066	C47H66O9
774.48354	C44H71O9P
774.52817	C45H74O10
774.54106	C42H79O10P
774.6737	C49H90O6
774.94831	C17H25Cl2F3N5O12P3S2
775.06394	C20H32N3O23P3
775.19494	C29H38N5O18P
775.51518	C44H74NO8P
775.55156	C45H78NO7P
775.60907	C43H86NO8P
775.64546	C44H90NO7P
776.23348	C28H44N2O23
776.26148	C40H44N2O12S
776.26295	C30H45N6O16P
776.27522	C35H44N4O16
776.31381	C38H48N8O6S2
776.49919	C44H73O9P
776.50744	C44H72O11
776.5398	C40H76N2O12
776.55671	C42H81O10P
776.68671	C15H11I4NO4
776.68935	C49H92O6
776.85411	C17H22I3N3O8
777.45806	C42H68NO10P
777.53083	C44H76NO8P
777.56721	C45H80NO7P
778.30699	C40H50N4O8S2
778.39414	C45H54N4O8
778.55947	C45H78O10
778.57235	C42H83O10P
778.60286	C50H83O4P
778.705	C49H94O6
779.09658	C21H32N7O19P3
779.26952	C29H49NO23
779.47371	C42H70NO10P
779.52171	C40H77NO11S
779.54648	C44H78NO8P
779.58286	C45H82NO7P
780.24829	C28H50N2O19P2
780.42958	C41H64O14
780.46597	C42H68O13
780.47061	C39H74O11P2
780.50572	C40H76O12S
780.56924	C52H76O5
780.57512	C45H80O10
780.60563	C53H80O4
781.22049	C22H47N5O21S2
781.48936	C42H72NO10P
781.56213	C44H80NO8P
781.59851	C45H84NO7P
782.35605	C40H54N4O10S
782.36594	C38H58N2O13S
782.59077	C45H82O10
783.11012	C21H36N7O17P3S
783.23142	C28H44GaN9O13
783.29295	C25H45N13O14S
783.40946	C45H57N3O9
783.48388	C45H70NO8P
783.50501	C42H74NO10P
783.57777	C44H82NO8P
783.61416	C45H86NO7P
783.65054	C46H90NO6P
783.65878	C46H89NO8
784.07592	C34H24O22
784.46088	C41H68O14
784.49208	C42H68N6O6S
784.52541	C43H77O10P
784.60642	C45H84O10
784.64579	C45H89N2O6P
785.15713	C27H33N9O15P2
785.28545	C34H47N3O18
785.35234	C43H51N3O11
785.39625	C35H64NO16P
785.41975	C39H63NO15
785.45613	C40H67NO14
785.49953	C45H72NO8P
785.52066	C42H76NO10P
785.53591	C46H76NO7P
785.59342	C44H84NO8P
785.61692	C48H83NO7
785.62981	C45H88NO7P
785.63805	C45H87NO9
785.67443	C46H91NO8
786.09157	C34H26O22
786.0925	C21H29N10O17P3
786.20746	C31H46O19S2
786.23844	C39H38N4O14
786.2473	C31H43N6O16P
786.25823	C35H46O20
786.66144	C45H91N2O6P
787.17278	C27H35N9O15P2
787.27269	C35H49FeN5O12
787.30512	C39H49NO16
787.51518	C45H74NO8P
787.52074	C41H69N7O8
787.53631	C42H78NO10P
787.55156	C46H78NO7P
787.60907	C44H86NO8P
787.64546	C45H90NO7P
788.07176	C20H27N10O18P3
788.10722	C34H28O22
788.17999	C36H36O20
788.20111	C33H40O22
788.26295	C31H45N6O16P
788.31631	C35H48N8O11S
788.53558	C46H77O8P
788.67709	C45H93N2O6P
788.72574	C51H96O5
788.83489	C54H108O2
788.85411	C18H22I3N3O8
789.48743	C40H71NO14
789.53083	C45H76NO8P
789.55196	C42H80NO10P
789.56721	C46H80NO7P
789.62472	C44H88NO8P
789.64488	C20H10Br4O10S2
789.66111	C45H92NO7P
789.99383	C18H26N4O23P4
790.02462	C20H28N10O12P2S4
790.2786	C31H47N6O16P
790.30541	C31H56N2O17P2
790.40136	C40H54N8O9
790.47846	C44H71O10P
790.5066	C45H76O7P2
790.52309	C45H74O11
790.55123	C46H79O8P
790.74139	C51H98O5
790.86976	C18H24I3N3O8
791.26427	C29H51N3O18P2
791.30591	C31H53NO22
791.48195	C43H69NO12
791.54648	C45H78NO8P
791.5676	C42H82NO10P
791.58286	C46H82NO7P
791.67675	C45H94NO7P
792.18796	C33H41ClO20
792.40979	C46H56N4O8
792.42958	C42H64O14
792.44419	C38H68N2O13S
792.49411	C44H73O10P
792.50235	C44H72O12
792.50572	C41H76O12S
792.53873	C45H76O11
792.75704	C51H100O5
793.42483	C41H63NO14
793.4473	C39H63N5O12
793.56213	C45H80NO8P
793.59851	C46H84NO7P
794.14386	C22H37N8O18P3
794.36978	C36H54N6O14
794.44523	C42H66O14
794.44791	C44H58N8O6
794.4945	C40H75O13P
794.50976	C44H75O10P
794.52137	C41H78O12S
794.55438	C45H78O11
794.62128	C54H82O4
794.69728	C15H13I4NO5
795.11012	C22H36N7O17P3S
795.51662	C40H77NO12S
795.57777	C45H82NO8P
795.61416	C46H86NO7P
796.32071	C44H48N2O12
796.4245	C41H64O15
796.52541	C44H77O10P
797.02613	C19H27N7O20P4
797.52066	C43H76NO10P
797.59342	C45H84NO8P
797.62981	C46H88NO7P
797.7956	C20H17I3O10
798.47653	C42H70O14
798.54106	C44H79O10P
799.08728	C21H36N7O16P3S2
799.4354	C40H65NO15
799.47178	C41H69NO14
799.51518	C46H74NO8P
799.58794	C48H82NO6P
799.60907	C45H86NO8P
799.64546	C46H90NO7P
800.05732	C32H32O16S4
800.10722	C35H28O22
800.25409	C40H40N4O14
800.41405	C32H56N12O12
800.42477	C46H60N2O10
800.49218	C42H72O14
800.55671	C44H81O10P
800.67709	C46H93N2O6P
800.68935	C51H92O6
801.15204	C27H33N9O16P2
801.28834	C36H51FeN5O12
801.53083	C46H76NO8P
801.60359	C48H84NO6P
801.62472	C45H88NO8P
801.66111	C46H92NO7P
802.35711	C38H54N6O11S
802.51484	C46H75O9P
802.55947	C47H78O10
802.69274	C46H95N2O6P
802.705	C51H94O6
803.48195	C44H69NO12
803.54648	C46H78NO8P
803.5676	C43H82NO10P
803.64037	C45H90NO8P
803.67675	C46H94NO7P
804.15845	C32H34F4N4O12P2
804.25787	C31H45N6O17P
804.35816	C42H52N4O12
804.37795	C38H60O18
804.417	C41H56N8O9
804.46597	C44H68O13
804.50235	C45H72O12
804.53049	C46H77O9P
804.55399	C50H76O8
804.57512	C47H80O10
804.72065	C51H96O6
805.35743	C46H51N3O10
805.48936	C44H72NO10P
805.53735	C42H79NO11S
805.55511	C42H79NO13
805.56213	C46H80NO8P
805.58325	C43H84NO10P
805.63489	C48H88NO6P
806.44523	C43H66O14
806.4945	C41H75O13P
806.59077	C47H82O10
806.7363	C51H98O6
806.86468	C18H24I3N3O9
807.30082	C31H53NO23
807.34659	C43H53NO14
807.50501	C44H74NO10P
807.553	C42H81NO11S
807.57777	C46H82NO8P
808.14662	C26H34N8O18P2
808.40471	C46H56N4O9
808.51015	C41H77O13P
808.60642	C47H84O10
808.88033	C18H26I3N3O9
809.12577	C23H38N7O17P3S
809.35571	C42H55N3O11S
809.41975	C41H63NO15
809.44806	C43H68ClNO11
809.49953	C47H72NO8P
809.52066	C44H76NO10P
809.59342	C46H84NO8P
809.66619	C48H92NO6P
809.67443	C48H91NO8
810.19216	C42H30N6O12
810.39387	C43H58N2O13
810.42036	C46H58N4O9
810.43025	C44H62N2O12
810.44015	C42H66O15
810.5258	C41H79O13P
811.13919	C23H37FN7O18P3
811.3415	C42H53NO15
811.47312	C43H65N5O10
811.51518	C47H74NO8P
811.53631	C44H78NO10P
811.60907	C46H86NO8P
811.63257	C50H85NO7
811.64546	C47H90NO7P
811.69008	C48H93NO8
812.4558	C42H68O15
812.59546	C53H80O6
812.67709	C47H93N2O6P
812.68935	C52H92O6
813.43463	C42H63N5O9S
813.45105	C41H67NO15
813.53083	C47H76NO8P
813.55196	C44H80NO10P
813.56721	C48H80NO7P
813.62472	C46H88NO8P
813.66111	C47H92NO7P
813.69749	C48H96NO6P
813.70573	C48H95NO8
814.144	C33H34O24
814.18368	C28H36N10O15P2
814.21101	C31H45Cl3N6O13
814.27695	C35H42N8O15
814.28953	C37H50O20
814.32591	C38H54O19
814.69274	C47H95N2O6P
814.705	C52H94O6
815.19119	C32H34N9O15P
815.54648	C47H78NO8P
815.5676	C44H82NO10P
815.58286	C48H82NO7P
815.64037	C46H90NO8P
815.67675	C47H94NO7P
816.17267	C40H30Cl2N10O6
816.17308	C34H36N6O14S2
816.49411	C46H73O10P
816.53873	C47H76O11
816.70839	C47H97N2O6P
816.72065	C52H96O6
817.21595	C33H39N9O12S2
817.42751	C45H55N9O6
817.56213	C47H80NO8P
817.58325	C44H84NO10P
817.59851	C48H84NO7P
817.65602	C46H92NO8P
817.6924	C47H96NO7P
817.72879	C48H100NO6P
818.20094	C38H36Cl2F4N6O6
818.2997	C40H50O18
818.50976	C46H75O10P
818.57551	C44H82O13
818.65766	C57H86O3
818.7363	C52H98O6
819.57777	C47H82NO8P
819.5989	C44H86NO10P
819.61416	C48H86NO7P
819.79405	C6H20O30P8
820.29607	C31H52N2O23
820.4414	C50H60MgN4O5
820.52541	C46H77O10P
820.75195	C52H100O6
820.88033	C19H26I3N3O9
820.98596	C21H27BrN7O17P3
821.07543	C26H41Cl5N5O10PS
821.12577	C24H38N7O17P3S
821.30198	C35H53FeN6O13
821.59342	C47H84NO8P
821.62981	C48H88NO7P
822.38397	C46H54N4O10
822.40377	C42H62O16
822.4051	C43H58N4O12
822.44015	C43H66O15
822.54106	C46H79O10P
822.67134	C46H95O9P
822.6737	C53H90O6
822.89598	C19H28I3N3O9
823.14142	C24H40N7O17P3S
823.35407	C43H49N7O10
823.45065	C46H65NO12
823.54792	C42H81NO12S
823.60907	C47H86NO8P
823.64546	C48H90NO7P
824.34345	C49H44N8O5
824.39962	C46H56N4O10
824.43199	C42H60N6O11
824.44322	C41H60N8O10
824.4558	C43H68O15
824.5299	C46H72N4O9
824.55671	C46H81O10P
824.68935	C53H92O6
825.38681	C46H56ClN5O7
825.53083	C48H76NO8P
825.62472	C47H88NO8P
825.66111	C48H92NO7P
825.70573	C49H95NO8
826.24325	C39H42N2O18
826.57235	C46H83O10P
826.705	C53H94O6
826.82215	C21H20I3NO10
827.22727	C39H41NO19
827.24569	C43H42ClN3O12
827.45028	C43H65N5O9S
827.4667	C42H69NO15
827.50442	C44H69N5O10
827.54648	C48H78NO8P
827.64037	C47H90NO8P
827.67675	C48H94NO7P
828.23421	C44H38Cl2N8O5
828.27467	C30H52O26
828.33262	C46H59Cl3O7
828.49174	C40H78O13P2
828.70839	C48H97N2O6P
828.72065	C53H96O6
829.26134	C43H44ClN3O12
829.42954	C42H63N5O10S
829.48936	C46H72NO10P
829.56213	C48H80NO8P
829.65602	C47H92NO8P
829.6924	C48H96NO7P
830.22827	C40H38N4O16
830.27717	C34H48FeN9O12
830.4945	C43H75O13P
830.7363	C53H98O6
831.3156	C35H49N11O9S2
831.34659	C45H53NO14
831.50501	C46H74NO10P
831.57777	C48H82NO8P
831.67167	C47H94NO8P
831.70805	C48H98NO7P
832.31535	C41H52O18
832.48201	C42H72O16
832.51015	C43H77O13P
832.75195	C53H100O6
833.27484	C31H53N3O19P2
833.52066	C46H76NO10P
833.59342	C48H84NO8P
834.21597	C45H38O16
834.29298	C45H54O9S3
834.5258	C43H79O13P
834.54528	C42H78N2O14
834.65258	C57H86O4
834.7676	C53H102O6
834.89598	C20H28I3N3O9
835.14142	C25H40N7O17P3S
835.51518	C49H74NO8P
835.53631	C46H78NO10P
835.5843	C44H85NO11S
835.60907	C48H86NO8P
836.04827	C20H28N10O19P4
836.14678	C35H38Cl2N6O10S2
836.27522	C40H44N4O16
836.42075	C44H60N4O12
836.49083	C42H64N10O8
836.52454	C41H76N2O15
836.54145	C43H81O13P
836.68935	C54H92O6
837.12068	C24H38N7O18P3S
837.15707	C25H42N7O17P3S
837.4663	C47H67NO12
837.53083	C49H76NO8P
837.55196	C46H80NO10P
837.62472	C48H88NO8P
837.70573	C50H95NO8
838.15232	C24H41N8O17P3S
838.37564	C49H58FeN4O5
838.45032	C47H66O13
838.5571	C43H83O13P
838.705	C54H94O6
839.09995	C23H36N7O19P3S
839.13633	C24H40N7O18P3S
839.43031	C42H65NO16
839.54648	C49H78NO8P
839.5676	C46H82NO10P
839.64037	C48H90NO8P
839.72138	C50H97NO8
840.19016	C43H36O18
840.2589	C40H44N2O18
840.30151	C48H48N4O6S2
840.31122	C38H48N8O12S
840.50572	C45H76O12S
840.53471	C44H76N2O13
840.59037	C54H80O7
840.70839	C49H97N2O6P
840.72065	C54H96O6
841.38907	C36H65N3O15P2
841.56213	C49H80NO8P
841.58325	C46H84NO10P
841.65602	C48H92NO8P
841.73703	C50H99NO8
842.19055	C39H38O21
842.33786	C50H48F2N2O8
842.72404	C49H99N2O6P
842.7363	C54H98O6
843.2406	C43H42ClN3O13
843.44519	C43H65N5O10S
843.57777	C49H82NO8P
843.5989	C46H86NO10P
843.67167	C48H94NO8P
844.33123	C38H58N2O15P2
844.35173	C43H56O17
844.53365	C48H76O12
844.73969	C49H101N2O6P
844.75195	C54H100O6
845.25625	C43H44ClN3O13
845.59342	C49H84NO8P
845.61455	C46H88NO10P
845.68732	C48H96NO8P
845.7237	C49H100NO7P
846.22319	C40H38N4O17
846.44149	C46H62N4O11
846.66546	C55H91O4P
846.7676	C54H102O6
846.95157	C19H27MoN8O16P2S2
847.37991	C40H53N11O8S
847.60907	C49H86NO8P
848.66822	C58H88O4
848.68935	C55H92O6
848.78325	C54H104O6
849.10072	C23H38N3O25P3
849.15707	C26H42N7O17P3S
849.62472	C49H88NO8P
850.17007	C25H41N8O19P3
850.25154	C34H46Cl2N12O6P2
850.29087	C41H46N4O16
850.33925	C49H54FeN4O6
850.41259	C44H54N10O8
850.705	C55H94O6
851.13633	C25H40N7O18P3S
851.17272	C26H44N7O17P3S
851.27238	C45H45N3O12S
851.37751	C43H57N5O11S
851.48195	C48H69NO12
851.50308	C45H73NO14
851.54648	C50H78NO8P
851.57922	C44H85NO12S
851.64037	C49H90NO8P
